filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0889_148_020_30s,0.42025074,0.13287495,2465.6752481918043,2701.201849785582,5488.441812143237,0.09560391925067724,-191.92076,160.29233,-38.33625,40.795685,-13.965179,22.729889,9.756631,-7.9358606,19.341301,-1.1560754,-1.5965438,1.2796062,10.716387,-9.919581,-1.500298,2.0996294,-16.893345,7.6395683,-8.097002,-2.4063814,1
0890_148_030_30s,0.42848304,0.12971811,2496.252330317093,2711.607847027589,5543.083148401219,0.09702605728763544,-193.14557,157.05641,-39.346302,42.172363,-8.6131935,22.242119,10.918029,-6.0902543,15.036856,-1.6238836,0.49493796,-0.33340985,9.149119,-8.410661,-0.44470277,-0.01856749,-17.207724,8.340276,-9.628132,-1.9335325,1
0891_148_040_30s,0.43797013,0.14915575,2488.851307334309,2571.5816005573515,5274.1181081293535,0.09811070681356424,-169.35022,162.71703,-53.642464,44.252953,-4.525181,18.184855,6.2184033,-5.464594,16.517511,-4.3341193,-0.19321236,-0.17688121,8.6311,-8.501847,-2.737011,1.2792407,-13.4328575,7.0831447,-9.9755335,-0.33480215,1
0892_148_050_30s,0.43564045,0.14402413,2559.2310475323393,2586.816212111282,5306.117914630901,0.1043618028008901,-176.42033,159.82268,-55.241104,40.220215,-2.4934165,19.800268,5.943695,-4.264715,16.204853,-3.2424755,0.14607167,0.15178385,11.156509,-9.320642,-1.3555628,4.3089156,-15.609667,6.576958,-8.55313,-1.1133938,1
0893_148_060_30s,0.42572165,0.13940805,2609.5843424343657,2663.8454172372576,5507.783361854199,0.10665392801857586,-185.63506,155.45184,-49.27343,40.43844,-7.280165,23.151047,10.213556,-5.131362,17.40116,-1.7768868,0.12879632,1.6833441,12.09878,-8.84424,0.9243681,5.1519966,-17.505375,6.3377743,-7.809449,-2.049886,1
0894_148_070_30s,0.4123177,0.12060352,2586.4031551634002,2738.055454145877,5675.074016937161,0.10602978213283669,-207.93933,152.02428,-37.853485,33.9887,-13.003984,28.038143,17.321154,-8.03049,16.176294,4.7133703,0.39755642,4.3282113,16.734491,-10.075688,0.7957924,4.506864,-20.005266,5.8099647,-7.9091086,-1.8121468,1
0895_148_080_30s,0.4123937,0.13411117,2588.563412548167,2667.7420274155284,5589.074536964251,0.10218570106907894,-188.38492,154.21756,-44.912117,40.24134,-12.746012,22.987709,14.886696,-7.3075724,16.457237,1.4719431,1.0581607,1.8225081,12.265214,-8.587152,-1.5355048,2.658165,-17.801987,6.1982903,-7.785114,-2.3365464,1
0896_148_090_30s,0.40212277,0.15712334,2508.7904679990047,2555.2205130077045,5358.500931211301,0.09535108631240326,-161.79912,163.63332,-55.295425,44.164867,-13.082966,16.76119,8.420968,-7.799576,17.734575,-3.145813,1.8129512,1.9888723,7.959583,-10.17659,-5.383217,-0.2791012,-16.885923,6.196086,-7.4501076,-1.2332866,1
0897_148_100_30s,0.419059,0.15613686,2525.283748537669,2540.9435892627835,5365.900886464783,0.0956277286305147,-158.42857,162.9258,-58.647114,51.284103,-9.060779,11.888692,8.651559,-5.462061,15.255082,-4.9440947,2.5775683,1.4040401,7.01395,-9.519603,-6.473878,-1.5993514,-16.186817,6.3742237,-8.637637,-2.669387,1
0898_148_110_30s,0.4175457,0.14345275,2525.34542218796,2638.093349609,5447.642058853764,0.09557198444756192,-179.6605,158.02245,-46.812065,48.13048,-8.628296,18.109808,10.644087,-7.4332356,13.704461,-3.5193884,0.5771308,2.7389672,12.684168,-8.314739,-4.091853,0.5420484,-16.70123,6.853416,-8.596315,-2.7531824,1
0899_148_120_30s,0.4257476,0.11902063,2585.5795983152366,2775.687446088828,5705.523832811291,0.09878681761561532,-204.30145,150.94055,-35.36601,43.652943,-11.115975,24.575428,14.176277,-7.9903855,13.908569,-1.7986728,0.5055243,4.6954846,15.496432,-7.0748773,-1.43657,0.49688777,-17.437635,8.259011,-9.279718,-2.922723,1
0900_148_130_30s,0.40635243,0.12866312,2534.87092306178,2713.350241617733,5548.066451601199,0.09775451093266253,-195.26414,155.23654,-39.833694,39.44898,-10.983563,22.995468,12.808046,-6.6452494,14.495246,-1.3188683,0.34061983,3.9667854,15.8740835,-7.065175,-1.561212,0.4101611,-17.721851,8.152516,-9.041495,-2.5830634,1
0901_148_140_30s,0.41583484,0.14828692,2532.890404052628,2589.3135283052743,5338.959382709704,0.10051885551712461,-169.85928,161.77191,-53.034725,41.006546,-6.484407,19.295837,3.8928819,-6.655077,18.211803,-5.396421,-0.67778325,2.72076,10.753821,-9.056098,-2.3513823,1.3866957,-15.531842,8.634513,-8.565856,-1.8435242,1
0902_148_150_30s,0.42628473,0.14587289,2518.045552501312,2573.0206595962813,5299.651287067048,0.10007875991679567,-176.8974,161.0089,-52.707684,37.749657,-5.2946167,21.86492,5.098337,-6.2286224,20.342766,-2.709177,-2.1054838,1.2796273,10.251049,-8.467489,1.5872211,3.6772676,-16.10537,8.811576,-8.113688,-3.367132,1
0903_148_160_30s,0.41534135,0.139114,2527.5715082739707,2619.384629942711,5390.809069181743,0.1008553992114938,-188.50737,157.28407,-46.223454,37.90595,-5.2561536,24.293982,7.047226,-6.2428823,20.106956,-2.5399396,-3.6405225,2.6087918,12.373783,-10.458916,1.2936072,5.0403843,-16.719616,8.36644,-8.732818,-3.3002534,1
0904_148_170_30s,0.40028247,0.119442254,2517.750577884144,2715.7857318912006,5521.041615016689,0.09940850697803792,-212.7734,152.59808,-33.864323,33.31792,-13.845675,26.979584,14.441246,-6.4907274,19.956085,3.3085377,-2.702853,4.40772,17.4003,-10.342662,0.41354918,3.8526487,-19.61829,7.8321104,-7.068433,-1.7551757,1
0905_148_180_30s,0.37753358,0.12584339,2542.1811508554943,2732.5086078168224,5561.766368759675,0.09906553853037926,-204.32222,155.83704,-36.44372,37.75179,-17.284647,25.308273,12.250546,-7.173429,21.321873,2.5390344,-1.7107373,2.652287,17.551226,-10.057984,-3.4440072,2.4078548,-20.076635,7.2728176,-8.110601,-2.0063198,1
0906_148_190_30s,0.36805555,0.12534636,2557.330716830618,2705.9371382517133,5530.816555908959,0.1027505124685565,-197.49925,158.42932,-42.110424,35.29503,-19.592133,23.654158,13.666543,-7.272453,19.896544,2.5953329,-0.9071326,3.7499514,17.868969,-10.467264,-3.7221022,1.1748533,-21.1103,7.5873995,-6.4672,-0.38661766,1
0907_149_000_30s,0.47650838,0.06162287,3574.9021323691713,2518.671099495536,6489.444092552729,0.11746376439144737,-299.84497,88.46224,-68.762955,69.97018,5.3827806,7.4524856,34.36856,-6.215721,26.010649,7.2020397,-1.2269446,17.135546,-3.3734584,4.941135,4.4514146,-1.3097037,3.2125587,-3.8984926,2.7392642,5.4158955,1
0908_149_010_30s,0.5314799,0.073092185,3763.759941294989,2601.4171808509295,6880.350062131143,0.12468972220878483,-241.83263,106.09656,-86.92435,78.289024,-0.28990546,14.685559,40.03029,-10.596914,31.613094,5.656525,3.348748,18.16975,-11.149905,2.8423464,-2.7906237,-1.095477,8.911376,-0.70844245,6.768448,-0.1576758,1
0909_149_020_30s,0.49407506,0.07945732,3779.9198103318577,2567.83415805785,6841.700295840993,0.12707897457914086,-228.94586,103.91224,-87.64866,74.97552,-2.0869164,13.059138,37.89149,-9.506798,31.878174,3.6789203,2.598186,17.789858,-10.166997,4.128508,-2.988858,-0.91691166,7.5221405,-2.6171286,6.4501357,-0.6521617,1
0910_149_030_30s,0.50084615,0.07662678,3842.008536043427,2554.105032399179,6877.900076945869,0.13073881639415635,-238.76157,94.47772,-88.44526,76.324135,1.1325903,12.692841,36.658993,-7.2697434,34.055687,5.3201785,3.4447162,18.000177,-9.162043,5.0994534,-2.7003531,-1.2170968,8.663135,0.61200464,8.536825,-0.5126699,1
0911_149_040_30s,0.49744633,0.07822851,3738.145862552101,2589.9788651103213,6852.891894833591,0.12325719118856424,-234.13467,100.336624,-84.76567,74.3207,1.1275495,14.840451,36.155624,-10.374687,30.521072,2.7494037,2.5772421,18.36538,-9.705758,5.274213,-0.33375177,-0.45911825,7.09233,-1.2533237,6.6016474,-2.0484018,1
0912_149_050_30s,0.51614183,0.06855134,3841.687558421489,2633.817885636849,6977.349475588961,0.12548450198335914,-254.46367,93.36511,-83.08546,80.60821,2.2009938,17.987,40.4251,-8.828349,29.726248,1.872056,5.7258234,19.10209,-11.915813,4.442003,-1.5625849,-0.42318258,6.969033,-0.8849302,8.859301,-1.8378967,1
0913_149_060_30s,0.4859096,0.07638591,3766.7454197790744,2582.4492101689616,6867.800138018818,0.12420370851876934,-242.27008,101.75922,-89.69022,75.54332,-0.8862973,16.408115,39.935307,-8.786159,31.668446,1.9782146,3.1746697,18.363972,-10.52304,5.835577,-1.0102701,-1.6349791,5.9520884,-0.6987246,8.0886965,-2.107316,1
0914_149_070_30s,0.49329764,0.07577652,3722.4610471924,2590.160895841074,6856.041875786087,0.1240304291432856,-235.92601,109.7649,-88.9396,74.35842,-4.0652046,13.980372,35.697475,-11.273034,32.52201,1.2258793,2.0201735,16.605278,-11.111915,5.545309,-3.0239027,-0.14283405,7.6283937,-1.1351247,9.237858,-1.3312879,1
0915_149_080_30s,0.50245523,0.07664895,3670.3940138381367,2589.6384678668405,6820.742089239067,0.11971280596942724,-237.82411,99.95891,-83.54414,73.886154,3.275291,16.587822,35.283195,-11.4023285,30.196686,3.7024105,2.546659,17.037098,-10.478741,3.8551993,-0.9193141,0.7046654,7.543823,-0.655981,8.62144,-0.46364623,1
0916_149_090_30s,0.5157373,0.06703429,3617.218180248387,2593.61318721529,6775.934026853957,0.11599589722813468,-252.75307,100.12539,-81.06424,72.60251,3.0570362,15.0294,36.04334,-9.797989,30.001028,6.5596943,4.9102893,17.37131,-9.862703,3.9983046,-1.5263913,0.08376877,8.124437,-0.47839677,8.9129095,0.5922238,1
0917_149_100_30s,0.49573815,0.07191381,3606.6698302444,2565.3574380414,6727.350987295617,0.11705428085090944,-243.61494,101.04805,-82.351974,70.99891,3.6454594,15.771957,34.391056,-10.455817,28.353956,3.0923102,3.1044216,15.693121,-11.366249,2.6428332,-1.9499477,1.5662591,8.680591,0.011491475,8.676912,-0.18714008,1
0918_149_110_30s,0.4884717,0.074415974,3517.077109405315,2540.3962833901187,6623.734947180969,0.11276670284684598,-240.8185,110.35981,-86.465096,68.38798,-1.405536,12.001048,33.976097,-9.440621,30.712523,3.6115918,3.346763,17.104897,-9.426564,4.3580256,-2.3847146,0.454269,8.141966,0.6446329,9.884498,-0.58009994,1
0919_149_120_30s,0.4974378,0.076797,3546.4881428359386,2566.635961479478,6699.101158118469,0.11171984598732586,-245.56985,103.5508,-84.404305,75.38754,4.7172356,15.198327,34.072735,-10.758688,30.838743,3.5645592,3.2304347,17.619589,-11.1806135,3.2902462,-1.3414117,1.0914277,9.384585,0.43651244,8.723149,-0.41615334,1
0920_149_130_30s,0.52002865,0.06914565,3497.842479136771,2590.9107251611285,6648.743129293247,0.11059041215170279,-248.78444,110.238945,-77.65687,75.016556,3.0565379,13.607249,33.42635,-12.096364,26.42421,2.9728248,4.6405354,16.189066,-10.5899,4.692943,-1.693836,0.6638483,8.723442,0.7693571,9.283942,-0.93759674,1
0921_149_140_30s,0.49876747,0.07414293,3595.6066708079925,2553.261458247975,6664.8180320905085,0.1184679155379257,-234.88187,111.07184,-85.55764,72.91087,0.4509064,13.461454,34.709896,-13.893136,26.515562,3.3576705,4.1478076,17.226889,-10.174194,3.8486536,-2.9254692,-0.24240528,8.817525,-0.21808547,7.4852533,-0.6633015,1
0922_149_150_30s,0.5089993,0.07273788,3490.1016140219485,2523.428066599965,6544.7270915973295,0.11528577302631579,-224.00154,123.05616,-89.170006,71.56932,-3.398889,9.915385,28.59775,-16.772705,25.304613,-0.6391639,4.8521733,15.864645,-10.401664,6.0264697,-4.4967217,0.5416869,7.0621276,-2.6122775,8.026797,-2.2726433,1
0923_150_000_30s,0.37768227,0.09957196,2265.6056793557123,2131.67704651307,4524.064310268721,0.0744842434815209,-297.30515,126.48568,-5.652439,38.93897,-2.4648468,-4.2346063,31.732513,-5.6569843,-11.6805315,14.981959,4.84966,-8.892708,2.3312821,-0.43770257,-6.981249,2.7707925,-3.42015,-7.3568754,-0.67568666,0.84182,1
0924_150_010_30s,0.38278425,0.11281196,1878.1126628823506,2003.6737002012358,4093.3669146369484,0.07301467564821981,-274.57227,146.52248,2.0955958,42.860004,-2.014987,-7.8511662,33.531113,-3.432572,-14.086361,16.690472,4.319904,-11.071834,8.623796,0.035959344,-14.294581,3.1318986,-0.9094427,-8.53915,-0.9516598,1.5242645,1
0925_150_020_30s,0.3612336,0.13667369,2124.780697748608,2049.2356850508395,4365.381936465993,0.08453860445288312,-247.65215,149.07675,-15.449542,52.938046,-4.461713,-11.552013,33.19513,-6.4445662,-11.038603,12.115755,2.5255396,-7.669147,6.312253,2.8708231,-11.357375,1.3846405,-0.8243718,-7.5301104,-0.69180214,-0.22816047,1
0926_150_030_30s,0.35410047,0.1596204,2259.9802495419817,2010.0708748307425,4490.222848236745,0.09387547165247678,-212.80861,153.90494,-38.64649,50.873257,-1.1539117,-15.570941,29.04489,-0.5874393,-5.675028,4.012135,1.1587638,-2.3655655,6.2707663,3.0186517,-14.0905,0.3881806,1.5555395,-7.544646,0.86424243,-1.7929446,1
0927_150_040_30s,0.37455326,0.15720421,2317.655368521377,2050.5513358737917,4622.705380466331,0.09633123911571208,-206.44254,154.93393,-41.284992,52.330235,-0.31463745,-14.343118,30.051405,-4.7233243,-7.35753,7.055435,1.8237334,-2.5530498,5.7564197,2.4050913,-11.669651,1.6570587,2.504758,-3.8196197,1.3130556,-3.7155678,1
0928_150_050_30s,0.38757616,0.13177682,2031.0335568632515,2017.9717817947762,4340.6320861249515,0.08104108214009288,-234.68726,155.78572,-22.47665,42.846207,1.6773666,-9.150278,32.270763,-3.9123175,-10.828536,12.266691,0.8880336,-5.7943745,10.271818,1.0085136,-11.800317,4.294633,2.177301,-3.6719456,2.249728,0.61062205,1
0929_150_060_30s,0.38298625,0.119303584,1860.7735950425922,1970.5762795901621,4095.025237942628,0.0740439589178599,-252.55338,157.09657,-12.539163,33.0028,0.22286482,-1.812864,38.02162,-2.9460459,-15.399127,14.220873,3.3598738,-7.584041,10.615178,0.6447754,-12.008781,3.9617403,0.6622244,-4.8383465,1.154603,1.952299,1
0930_150_070_30s,0.35490522,0.13568406,1905.4701501780771,1913.753219790559,4002.200799239309,0.07587406878869969,-236.0405,161.03036,-21.541471,29.900051,-1.1748587,-3.604201,38.19561,-1.046014,-14.785027,12.358025,4.1926813,-7.1949496,7.194526,-1.1504505,-11.274657,4.2718434,-0.74645734,-6.5482907,1.1453025,2.3346252,1
0931_150_080_30s,0.33455378,0.1739824,2176.471382507711,1942.7576201346994,4259.232578336639,0.08843824073626161,-191.83214,165.06871,-44.269554,37.08659,-8.3894825,-10.97316,36.555058,0.6933333,-9.352699,2.1881027,2.227515,-1.2716501,4.8728533,0.47432384,-12.73324,2.3351145,1.3402678,-7.455303,0.055222075,-2.32547,1
0932_150_090_30s,0.35483924,0.17037216,2215.3645062087035,1948.2293293817936,4333.707127999226,0.08999737718895123,-191.80025,164.42207,-50.232597,38.689915,-1.5079293,-7.5268517,32.878628,-4.5410237,-8.908235,6.56424,3.6285589,-3.5280116,3.3859887,-0.03074424,-12.606513,3.3034222,2.32639,-6.0537133,-0.0480063,-2.5189672,1
0933_150_100_30s,0.36411005,0.1573498,2150.681701511376,2000.8948800934215,4410.498330319998,0.08450137867647059,-207.59297,157.51198,-39.097054,39.800926,-0.5008578,-6.423392,31.645607,-5.028593,-7.8410554,8.400856,0.83942896,-5.8062363,6.188873,2.8892033,-10.043714,4.918307,1.7523732,-6.815613,1.1529267,-0.11866954,1
0934_150_110_30s,0.39301318,0.11752343,1893.737933692667,1989.6136619957792,4127.11671055655,0.07214147609084752,-253.63591,151.7745,-11.838543,36.089764,5.0641623,-1.9109972,33.57988,-2.2717261,-12.978807,14.502077,2.496671,-10.412433,9.905814,1.486138,-10.8762245,5.91547,0.076335,-4.8115945,2.9344308,3.0542955,1
0935_150_120_30s,0.38692743,0.12180992,1947.327633178384,2040.1007150922471,4199.72460483988,0.07319305703366873,-250.5356,150.96599,-9.87409,36.863464,-2.7905862,-1.9517512,40.391552,-3.5022109,-16.460526,14.631077,3.5784562,-9.781484,9.038763,0.8064025,-10.386436,4.830458,-0.54971766,-3.4163997,1.7316377,0.7645414,1
0936_150_130_30s,0.37653297,0.14561062,2195.649940072744,2053.0382022189883,4370.0652414800215,0.08627593332768962,-219.51233,157.3997,-29.7927,45.259293,-8.197619,-8.730658,39.283585,-2.3693125,-9.84012,9.416566,2.9436436,-5.5754704,4.8916197,2.3314705,-9.659542,0.5537698,-1.0218576,-2.2601616,2.1808605,-0.97027004,1
0937_150_140_30s,0.35716337,0.17121339,2243.2231823098923,2004.4425774376311,4381.990169371614,0.08863684119823917,-190.59697,162.82776,-44.95319,43.55457,-8.726286,-13.967169,33.5037,-1.7112557,-6.4881663,5.5562754,3.059949,-3.1196082,2.8378284,3.3742812,-9.9744625,0.48020542,2.8011956,-2.551869,-0.7162548,-3.52351,1
0938_150_150_30s,0.3783109,0.16156237,2215.8737653731478,1990.5303188209875,4401.498384741438,0.08977213289715558,-197.737,158.58057,-45.699844,43.825813,1.6247264,-10.228108,26.440905,-4.8168836,-3.656664,8.581076,2.569086,-2.8588338,5.016636,2.1409376,-11.457474,0.9348106,0.59990555,-5.274315,0.23641014,-2.2146196,1
0939_150_160_30s,0.3970467,0.13589287,2001.7034791896153,1987.3565102194407,4253.66594533064,0.07993394597765092,-236.03333,150.24884,-23.808859,40.90663,9.134563,-3.9707363,27.980227,-5.201947,-11.130811,14.122791,5.6831417,-8.518115,7.489432,3.5952232,-10.858858,3.593547,0.2679963,-5.282277,2.2507508,0.72473115,1
0940_150_170_30s,0.4084473,0.123389535,1855.0467044410123,1966.3531419819617,4103.675185637578,0.07312748675744969,-244.71516,156.51347,-16.223145,34.10721,9.106636,-2.4877038,28.766611,-5.006478,-13.236514,17.769213,5.303794,-11.81846,8.876703,1.6108557,-11.53834,5.21617,-0.9592287,-5.9769526,2.080815,2.4565752,1
0941_150_180_30s,0.38785255,0.13040501,1978.9135102874523,1997.2387822736036,4213.22452320772,0.07483703802244582,-233.81506,156.84483,-22.89099,35.08136,5.4578323,-1.0812875,33.487247,-8.689254,-16.26113,16.932112,4.491294,-11.269263,6.84049,0.9819096,-8.49558,5.63639,-0.12110764,-3.4996734,0.76241827,1.0145144,1
0942_150_190_30s,0.36739773,0.14638601,2001.0504547351873,1947.3432861004123,4107.0168320977655,0.07164223496758901,-226.23648,162.5778,-29.944036,34.107967,-1.3522505,-4.5092597,40.986897,-3.3511615,-17.326391,14.79,7.2705216,-8.135882,3.6585014,-1.3450186,-7.0943546,4.2078595,-1.5813901,-2.7954698,-1.5267291,-1.2545102,1
0943_150_200_30s,0.36605757,0.15352945,1968.7840701924847,1894.4504819282845,3974.7926316394155,0.06898352088573917,-214.69258,168.92825,-33.531384,32.257088,-2.8869462,-7.3822083,39.971016,-0.58048636,-15.412206,11.30926,5.1013193,-6.9804273,3.037079,-1.741782,-7.22748,3.2655785,-0.98621804,-2.0163465,-1.3786323,-1.1999022,1
0944_151_000_30s,0.3971291,0.09980252,2079.6797512710127,1944.2908475029321,4087.3252845031925,0.07025373240373452,-266.47888,144.92282,-29.208694,45.572895,16.845102,-12.656957,13.585366,-6.2287607,-4.4406695,14.272135,3.932266,-8.817763,-2.9046998,-6.8493953,-10.334661,3.6001494,-0.3380898,0.6690081,11.385186,5.6483784,1
0945_151_010_30s,0.38859543,0.12225571,2114.075438126939,1994.9902203675754,4289.815726737858,0.07922533348248839,-245.97673,150.96487,-35.063324,51.41809,13.752819,-14.358525,13.978864,-7.060471,0.0911047,17.867798,5.1061535,-9.200703,-0.51059175,-5.463103,-11.913861,7.94942,0.92144173,-2.339708,11.107806,4.308574,1
0946_151_020_30s,0.38130292,0.12976854,2090.0853695107608,1986.9460420207856,4275.882477656975,0.08257244098297213,-231.88467,161.25397,-38.084896,42.06626,3.9656568,-14.005309,19.488852,-5.9074783,-3.7927234,13.250837,5.5568123,-8.412353,-0.33507988,-2.1735601,-11.1846895,6.112719,0.21213883,-1.9733115,11.09855,1.3048003,1
0947_151_030_30s,0.3824697,0.13182843,2221.878321727592,2024.6498374208684,4483.881219917038,0.08886435305001934,-224.07635,158.0306,-45.331703,49.4585,9.378238,-13.803082,18.634596,-6.5343785,-1.8167392,10.755621,2.1205025,-7.1856465,-1.3070253,-3.909881,-9.880014,7.610859,1.8951254,-1.2223026,9.9518175,1.572263,1
0948_151_040_30s,0.39956203,0.123238154,2308.507970635965,2028.8089378880727,4512.431047280137,0.08900815414570433,-242.33539,145.43774,-42.351006,59.892246,15.881878,-18.337866,18.612427,0.03941057,1.2946954,12.498189,1.8274572,-8.853911,-4.4454727,-6.199053,-6.598062,8.026837,0.94146585,2.3156233,11.540491,2.6947775,1
0949_151_050_30s,0.41029906,0.1135774,2136.8299102405704,2008.9107474067641,4283.282432910459,0.07860043174342106,-256.8943,145.46384,-30.401999,53.675907,15.413135,-14.163812,17.7702,-1.1227494,-1.3156625,15.337881,5.0598235,-10.208998,-1.3590633,-6.0857854,-11.196351,8.997699,2.2612674,0.3777464,12.347634,5.1086392,1
0950_151_060_30s,0.4025295,0.11883795,2007.6217929725228,1955.2695314520133,4129.600028873597,0.0744048788820627,-250.58626,153.26521,-33.509857,42.858818,12.945731,-9.856083,17.512875,-3.6941447,-1.6315113,16.042593,4.61982,-10.370738,1.6628315,-5.3769994,-14.613859,8.733973,2.8279424,-2.0492795,10.573727,4.7759786,1
0951_151_070_30s,0.39674023,0.12612094,1968.130777465194,1956.9017329152744,4135.416660367889,0.07571042654315016,-237.26064,161.66928,-33.941135,39.55248,6.55388,-10.03864,17.449306,-6.2962084,-2.414368,14.14657,5.2967544,-10.418707,-0.08271279,-3.522563,-14.849936,7.6165147,3.3662794,-2.8598998,9.682463,3.438652,1
0952_151_080_30s,0.39094615,0.12981005,2121.4047619134903,1939.5143852515894,4335.4404508513935,0.08339575422068499,-228.11983,156.5707,-44.48303,45.418427,15.710354,-12.68457,15.602412,-5.373884,-3.7505994,10.1270075,3.718292,-6.7886443,-3.6740892,-7.1065555,-9.662013,7.352105,1.5490342,0.04713889,10.741675,2.3014932,1
0953_151_090_30s,0.39197925,0.1250846,2255.324642549223,1947.2664918721396,4416.79829222499,0.08704293549245357,-234.9134,143.4244,-44.11336,54.439545,24.13388,-16.814852,11.086849,-2.7085845,-2.362307,9.601364,2.0480099,-8.70272,-5.183717,-7.1596212,-7.987687,6.6633816,2.3274558,3.6250465,11.753023,3.9441965,1
0954_151_100_30s,0.40752935,0.11477782,2198.953019717931,1961.335460600955,4330.498814066128,0.07997476205737229,-249.09569,141.05139,-38.430862,55.213078,25.234426,-15.525982,9.274318,-4.932163,-0.8243148,14.998956,3.5401132,-10.210729,-3.3585205,-5.876341,-8.833223,6.872339,2.3560288,2.0848079,10.77185,3.8402152,1
0955_151_110_30s,0.39860532,0.12018083,2026.5074093041137,1968.5966774941294,4128.450035827448,0.07382476145268962,-248.08383,147.58257,-28.059652,45.827545,13.0289345,-11.595635,15.023764,-5.4543447,-1.506241,16.185434,3.4389598,-10.005823,1.8487961,-4.512003,-13.069318,7.5622005,3.9445438,0.05767638,9.122342,4.656461,1
0956_151_120_30s,0.40095046,0.12592791,2107.0131643065442,2005.0904894045823,4313.615582823384,0.08018375550261223,-241.26572,148.88419,-33.57108,49.412556,9.974795,-13.227893,15.598483,-7.5551047,2.240598,19.224787,3.5440478,-9.265944,0.32040948,-4.2285986,-10.625068,7.208134,1.6144751,-1.0544418,8.334264,1.3564637,1
0957_151_130_30s,0.4121531,0.124116056,2248.316307646246,2022.5027903735238,4456.531385297746,0.08758204787877322,-237.71362,145.82378,-40.901352,58.71419,19.112803,-13.817549,13.867496,-5.731772,2.039297,12.730668,1.802867,-5.76365,-2.1340864,-5.1598525,-5.4621835,7.8245,-0.009363511,0.8482797,9.703778,2.2188478,1
0958_151_140_30s,0.3912134,0.12144065,2296.5906931551617,2030.3058094678038,4477.656257558533,0.08941744872291021,-251.00743,139.83037,-37.01263,64.131966,17.693127,-13.275567,15.535865,-5.8510823,4.5010066,11.594882,-1.5134565,-5.3656597,-2.8899326,-6.571967,-6.3627553,7.8097577,2.2711737,1.3132612,10.414764,2.8649077,1
0959_151_150_30s,0.40565386,0.10596971,2173.338696768212,2003.420738178556,4293.299039008079,0.08170358758223684,-262.7169,139.90932,-32.073643,56.563316,23.90316,-5.497155,14.230464,-9.420587,1.1251861,16.504353,1.996895,-6.4672966,-0.7617475,-8.151382,-8.997274,10.084297,5.058875,1.0062993,9.171051,6.150124,1
0960_151_160_30s,0.39873183,0.10820752,2158.378286811978,2007.5403598705325,4224.2577898244,0.08100971422697369,-265.46225,138.51778,-22.190819,54.310608,13.838802,-11.649192,17.417097,-4.979568,1.8782762,18.941294,3.16759,-7.4841,-0.56290364,-7.2855854,-9.138241,7.487867,2.0163317,0.16451898,9.951341,6.5146728,1
0961_151_170_30s,0.42257795,0.10264779,2294.5887518277364,2038.9037416546973,4445.014788270366,0.08218071999564629,-267.23605,128.00293,-27.484196,65.77445,26.994785,-14.507764,12.11677,-5.457986,4.218404,22.264076,0.85255814,-8.619257,2.514834,-6.4462605,-9.144574,6.622433,0.52161634,-0.7417203,8.583123,5.9538417,1
0962_151_180_30s,0.42936367,0.10761893,2313.8218979648786,2036.8117671952923,4452.614742314483,0.07763615186000387,-259.3586,128.78442,-32.261066,65.32575,26.740028,-11.024866,13.188559,-10.132267,4.455066,24.150284,-2.03148,-10.914531,3.086856,-4.956327,-6.770668,7.83545,0.64250904,-1.887427,3.77972,3.1271446,1
0963_151_190_30s,0.4291848,0.115143105,2189.977597135215,1980.4128204307406,4277.932465260981,0.06996575228570047,-260.9319,136.84506,-35.996075,63.195087,30.111685,-6.278694,14.597986,-7.7506766,7.0244775,22.976868,-3.4566193,-11.507015,4.97771,-3.3551612,-9.207683,6.658226,1.5747231,-1.8304783,2.167642,1.195371,1
0964_152_000_30s,0.33748338,0.11943044,2786.3794073118847,2582.545389962672,5489.95013635594,0.1048910890939435,-251.79886,130.13524,-35.35542,43.9622,-5.069654,8.08842,6.945073,0.036859754,1.9465452,-2.573222,14.017617,-13.094341,10.971492,2.6245139,-17.368687,15.928324,-4.8113217,0.07442434,7.0397005,-0.18396062,1
0965_152_010_30s,0.31060284,0.12959635,2964.225514998567,2540.0214563847567,5639.4492323553595,0.1180149704310178,-233.82832,124.15313,-42.551495,57.304893,-1.8682468,8.397618,5.2900853,0.8516604,4.84328,-1.3744559,15.831758,-16.186003,9.858105,1.3903494,-16.78495,18.747498,-5.714741,1.5456231,7.450463,0.079356566,1
0966_152_020_30s,0.35831794,0.110358186,3171.676647900037,2663.2592963175034,5992.972094650977,0.1237496296318692,-255.78944,108.7935,-40.324516,59.574425,0.71899265,14.475904,7.0697865,1.5407034,7.1799197,3.1664863,20.46922,-13.09073,10.5106535,-3.372027,-18.795275,18.661623,-7.877777,2.3218496,8.963847,0.77113014,1
0967_152_030_30s,0.37667897,0.11759487,3061.096837056216,2674.2796147683985,5866.9478567023025,0.11816425146333204,-248.57115,115.35113,-32.30936,65.34315,-0.09465754,11.428253,5.008378,-2.8692617,5.465294,3.5954778,15.889064,-16.345776,10.10317,-2.1763284,-14.312225,19.986107,-6.856116,3.8870826,5.2397885,-2.471085,1
